Species,Latitude,Longitude,Tavg,PrecipTotal,DewPoint,R_Humid,day,month,year,loc_weight,WnvPresent
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,60.28571428571429,0.10357142857142852,46.78571428571429,61.00834901962414,3,6,2009,0.1,0
CULEX RESTUANS,41.957799,-87.930995,60.28571428571429,0.10357142857142852,46.78571428571429,61.00834901962414,3,6,2009,0.1,0
CULEX PIPIENS,41.773215,-87.60088,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09768581443051777,0
CULEX PIPIENS/RESTUANS,41.773215,-87.60088,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09768581443051777,0
CULEX RESTUANS,41.773215,-87.60088,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09768581443051777,0
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09712306512934646,0
CULEX RESTUANS,41.89923,-87.716788,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09712306512934646,0
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09872860198993429,0
CULEX RESTUANS,41.867108,-87.654224,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09872860198993429,0
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09706319280680481,0
CULEX RESTUANS,41.868142,-87.696269,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09706319280680481,0
CULEX PIPIENS/RESTUANS,41.896282,-87.655232,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09694764421143287,0
CULEX RESTUANS,42.010412,-87.66214000000002,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09140570945045814,0
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09863430826318917,0
CULEX RESTUANS,41.906638,-87.701431,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09863430826318917,0
CULEX PIPIENS/RESTUANS,41.907645,-87.760886,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09941440831631618,0
CULEX RESTUANS,41.907645,-87.760886,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09941440831631618,0
CULEX PIPIENS/RESTUANS,41.911824,-87.726737,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09696086258290204,0
CULEX PIPIENS,41.720848,-87.666014,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09588223916673397,0
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09588223916673397,0
CULEX RESTUANS,41.720848,-87.666014,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09588223916673397,0
CULEX RESTUANS,41.768388,-87.678649,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09415991267873403,0
CULEX RESTUANS,41.846075,-87.716277,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09459437572522753,0
CULEX RESTUANS,41.891118,-87.65449100000002,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09738294864207957,0
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.0968587152882945,0
CULEX RESTUANS,41.932094,-87.700117,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.0968587152882945,0
CULEX RESTUANS,41.94016,-87.794896,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.0984243416455334,0
CULEX PIPIENS,41.704336,-87.70373599999998,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX RESTUANS,41.682587,-87.707973,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.800737,-87.71188000000002,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09484583816998496,0
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX RESTUANS,41.944869,-87.832763,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.680946,-87.535198,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09778880443877044,0
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09932543731202859,0
CULEX RESTUANS,41.948167,-87.730698,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09932543731202859,0
CULEX PIPIENS,41.82561,-87.726549,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09559481642493774,0
CULEX RESTUANS,41.82561,-87.726549,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09559481642493774,0
CULEX RESTUANS,41.822536,-87.66634300000003,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09544555816262852,0
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX RESTUANS,41.95469,-87.800991,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS,41.662014,-87.72460799999998,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09735430244736994,0
CULEX PIPIENS/RESTUANS,41.662014,-87.72460799999998,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09735430244736994,0
CULEX RESTUANS,41.662014,-87.72460799999998,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09735430244736994,0
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09646161744719667,0
CULEX RESTUANS,41.964242,-87.757639,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09651467060380062,0
CULEX PIPIENS,41.801498,-87.763416,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX RESTUANS,41.801498,-87.763416,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.803423,-87.642984,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09350262227894973,0
CULEX RESTUANS,41.803423,-87.642984,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09350262227894973,0
CULEX PIPIENS,41.798697,-87.736812,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09732489548428412,0
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09732489548428412,0
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09502660994290799,0
CULEX RESTUANS,41.986921,-87.689778,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09502660994290799,0
CULEX PIPIENS/RESTUANS,41.991429,-87.747113,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.0954704325758408,0
CULEX RESTUANS,41.991429,-87.747113,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.0954704325758408,0
CULEX PIPIENS/RESTUANS,41.776156,-87.778927,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09702879134862634,0
CULEX RESTUANS,41.776156,-87.778927,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09702879134862634,0
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09599451237924765,0
CULEX RESTUANS,41.77166,-87.703047,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09599451237924765,0
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09830380644382704,0
CULEX RESTUANS,41.916265,-87.800515,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09830380644382704,0
CULEX PIPIENS,41.732984,-87.649642,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09523189209434195,0
CULEX PIPIENS/RESTUANS,41.732984,-87.649642,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09523189209434195,0
CULEX RESTUANS,41.732984,-87.649642,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09523189209434195,0
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX RESTUANS,41.974689,-87.890615,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.740641,-87.546587,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09404712481400805,0
CULEX RESTUANS,41.740641,-87.546587,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09404712481400805,0
CULEX TERRITANS,41.740641,-87.546587,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09404712481400805,0
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX RESTUANS,41.750498,-87.605294,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09371826283819723,0
CULEX RESTUANS,41.723195,-87.64997,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.09476416311846925,0
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,59.78571428571429,0.10357142857142852,44.07142857142857,56.028649576856154,5,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.773215,-87.60088,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09768581443051777,0
CULEX RESTUANS,41.773215,-87.60088,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09768581443051777,0
CULEX PIPIENS,41.89923,-87.716788,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09712306512934646,0
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09712306512934646,0
CULEX RESTUANS,41.89923,-87.716788,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09712306512934646,0
CULEX PIPIENS/RESTUANS,41.903002,-87.68826700000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX RESTUANS,41.903002,-87.68826700000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX PIPIENS,41.867108,-87.654224,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09872860198993429,0
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09872860198993429,0
CULEX RESTUANS,41.867108,-87.654224,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09872860198993429,0
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09706319280680481,0
CULEX PIPIENS,41.896282,-87.655232,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09694764421143287,0
CULEX PIPIENS/RESTUANS,41.896282,-87.655232,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09694764421143287,0
CULEX RESTUANS,41.896282,-87.655232,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09694764421143287,0
CULEX PIPIENS,42.010412,-87.66214000000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09140570945045814,0
CULEX PIPIENS/RESTUANS,42.010412,-87.66214000000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09140570945045814,0
CULEX RESTUANS,41.906638,-87.701431,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09863430826318917,0
CULEX PIPIENS/RESTUANS,41.907645,-87.760886,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09941440831631618,0
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09588223916673397,0
CULEX RESTUANS,41.720848,-87.666014,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09588223916673397,0
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09407040263339717,0
CULEX RESTUANS,41.921965,-87.632085,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09407040263339717,0
CULEX PIPIENS/RESTUANS,41.801179,-87.679447,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09319357324288269,0
CULEX RESTUANS,41.801179,-87.679447,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09319357324288269,0
CULEX PIPIENS/RESTUANS,41.768388,-87.678649,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09415991267873403,0
CULEX RESTUANS,41.768388,-87.678649,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09415991267873403,0
CULEX PIPIENS/RESTUANS,41.846075,-87.716277,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09459437572522753,0
CULEX RESTUANS,41.846075,-87.716277,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09459437572522753,0
CULEX PIPIENS/RESTUANS,41.891118,-87.65449100000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09738294864207957,0
CULEX RESTUANS,41.891118,-87.65449100000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09738294864207957,0
CULEX PIPIENS,41.932094,-87.700117,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.0968587152882945,0
CULEX PIPIENS/RESTUANS,41.932094,-87.700117,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.0968587152882945,0
CULEX RESTUANS,41.932094,-87.700117,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.0968587152882945,0
CULEX PIPIENS/RESTUANS,41.94016,-87.794896,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.0984243416455334,0
CULEX RESTUANS,41.94016,-87.794896,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.0984243416455334,0
CULEX PIPIENS/RESTUANS,41.704336,-87.70373599999998,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX RESTUANS,41.704336,-87.70373599999998,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX RESTUANS,41.682587,-87.707973,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.800737,-87.71188000000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09484583816998496,0
CULEX RESTUANS,41.800737,-87.71188000000002,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09484583816998496,0
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX RESTUANS,41.944869,-87.832763,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX PIPIENS,41.82561,-87.726549,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09559481642493774,0
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09559481642493774,0
CULEX RESTUANS,41.82561,-87.726549,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09559481642493774,0
CULEX PIPIENS,41.822536,-87.66634300000003,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09544555816262852,0
CULEX PIPIENS/RESTUANS,41.822536,-87.66634300000003,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09544555816262852,0
CULEX RESTUANS,41.822536,-87.66634300000003,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09544555816262852,0
CULEX PIPIENS/RESTUANS,41.821582,-87.62779599999998,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.0939246514091769,0
CULEX PIPIENS,41.95469,-87.800991,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX RESTUANS,41.95469,-87.800991,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.662014,-87.72460799999998,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09735430244736994,0
CULEX RESTUANS,41.662014,-87.72460799999998,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09735430244736994,0
CULEX PIPIENS/RESTUANS,41.964242,-87.757639,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09651467060380062,0
CULEX RESTUANS,41.964242,-87.757639,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09651467060380062,0
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX RESTUANS,41.801498,-87.763416,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.803423,-87.642984,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09350262227894973,0
CULEX PIPIENS,41.986921,-87.689778,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09502660994290799,0
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09502660994290799,0
CULEX RESTUANS,41.986921,-87.689778,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09502660994290799,0
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,61.78571428571429,0.14357142857142852,52.0,70.25907756686371,12,6,2009,0.09754713905816186,0
